date,item_code,brand_name,quantity,unit_price,executive
2022-06-24,NES5313,Maggi,6,74.78,John
2022-07-13,NES5314,Lactogrow,7,75.93,Hazim
2022-07-19,NES5315,Koko Krunch,3,40.7,John
2022-07-20,NES5316,Milo,1,83.49,Viknesh
2022-07-14,NES5317,Milo,10,96.53,John
2022-07-01,NES5318,Maggi,2,51.2,Hazim
2022-07-09,NES5319,Lactogrow,2,90.5,Viknesh
2022-07-02,NES5320,Gold Cornflakes,4,56.08,Viknesh
2022-07-15,NES5321,Milo,6,70.09,John
2022-07-03,NES5322,Milo,3,69.45,Wei Yong
2022-07-11,NES5323,Milo,5,137.9,Wei Yong
2022-07-05,NES5324,Lactogrow,2,133.36,Hazim
2022-07-20,NES5325,Gold Cornflakes,9,45.83,Amira
2022-07-13,NES5326,KitKat,7,67.03,Viknesh
2022-07-07,NES5327,Lactogrow,10,54.75,Viknesh
2022-07-18,NES5328,Nestum,8,71.75,Wei Yong
2022-06-26,NES5329,Koko Krunch,1,104.97,Hazim
2022-07-04,NES5330,Koko Krunch,5,128.68,Wei Yong
2022-07-24,NES5331,Lactogrow,4,48.12,Wei Yong
2022-07-09,NES5332,Nestum,10,36.24,Hazim
2022-06-24,NES5333,Milo,8,39.01,Viknesh
2022-07-12,NES5334,Lactogrow,6,98.06,Wei Yong
2022-06-27,NES5335,Nestum,6,133.35,Wei Yong
2022-06-27,NES5336,Koko Krunch,9,122.97,Hazim
2022-06-26,NES5337,KitKat,5,110.98,Hazim
2022-06-24,NES5338,Lactogrow,4,123.04,Wei Yong
2022-07-08,NES5339,Gold Cornflakes,4,46.37,Amira
2022-07-20,NES5340,Maggi,7,140.26,John
2022-07-11,NES5341,Milo,4,109.99,Amira
2022-06-27,NES5342,Koko Krunch,2,35.58,John
2022-07-11,NES5343,Milo,8,84.69,John
2022-07-02,NES5344,Nescafé,10,36.61,Viknesh
2022-07-19,NES5345,KitKat,1,130.95,Viknesh
2022-07-09,NES5346,Nescafé,5,109.97,Amira
2022-07-16,NES5347,Milo,8,36.19,Hazim
2022-07-15,NES5348,Nestum,9,105.44,John
2022-07-11,NES5349,Milo,3,123.11,Hazim
2022-06-30,NES5350,KitKat,6,80.6,Hazim
2022-07-06,NES5351,Nestum,4,30.24,Hazim
2022-07-05,NES5352,Milo,3,60.39,Viknesh
2022-07-24,NES5353,Lactogrow,5,95.07,John
2022-07-12,NES5354,Maggi,6,104.25,Viknesh
2022-06-27,NES5355,Maggi,4,57.26,Viknesh
2022-06-29,NES5356,Cerelac,5,112.05,Wei Yong
2022-07-16,NES5357,Nescafé,5,51.38,Viknesh
2022-07-08,NES5358,Maggi,6,77.23,John
2022-07-01,NES5359,KitKat,2,131.34,Amira
2022-07-06,NES5360,Koko Krunch,3,57.33,Hazim
2022-06-24,NES5361,Nestum,8,64.36,Viknesh
2022-06-24,NES5362,Lactogrow,8,68.31,Viknesh
2022-07-22,NES5363,Koko Krunch,6,71.49,Hazim
2022-07-11,NES5364,Nestum,3,146.24,Wei Yong
2022-07-24,NES5365,Nestum,5,139.72,Amira
2022-07-23,NES5366,Gold Cornflakes,6,31.42,Amira
2022-07-07,NES5367,Gold Cornflakes,3,135.66,Viknesh
2022-07-01,NES5368,Koko Krunch,4,48.1,Amira
2022-07-16,NES5369,Koko Krunch,8,48.74,Amira
2022-07-19,NES5370,Maggi,5,122.05,Amira
2022-06-27,NES5371,Lactogrow,10,106.57,Wei Yong
2022-07-10,NES5372,Gold Cornflakes,6,101.66,Viknesh
2022-06-25,NES5373,Nestum,8,71.9,Amira
2022-07-14,NES5374,Gold Cornflakes,6,69.44,Wei Yong
2022-06-30,NES5375,Nestum,7,131.5,Viknesh
2022-07-07,NES5376,Nescafé,6,119.15,Wei Yong
2022-06-28,NES5377,Cerelac,5,49.48,Wei Yong
2022-07-18,NES5378,Maggi,5,82.58,John
2022-07-06,NES5379,Gold Cornflakes,8,112.47,Wei Yong
2022-06-25,NES5380,Maggi,7,92.17,Hazim
2022-07-16,NES5381,Maggi,4,126.76,Viknesh
2022-06-28,NES5382,Cerelac,9,73.48,Amira
2022-07-17,NES5383,Koko Krunch,7,103.43,John
2022-07-13,NES5384,Milo,9,89.56,Amira
2022-06-24,NES5385,Cerelac,4,93.76,Hazim
2022-07-06,NES5386,Nestum,3,39.55,Wei Yong
2022-07-16,NES5387,Maggi,2,43.5,Amira
2022-07-24,NES5388,Gold Cornflakes,8,144.86,Hazim
2022-06-28,NES5389,Nescafé,5,142.83,Viknesh
2022-07-04,NES5390,Lactogrow,4,134.22,John
2022-07-21,NES5391,Lactogrow,6,143.51,John
2022-07-05,NES5392,Nestum,4,71.24,John
2022-07-24,NES5393,Nestum,9,58.04,Viknesh
2022-06-30,NES5394,Milo,2,78.82,Wei Yong
2022-07-08,NES5395,KitKat,4,57.21,Viknesh
2022-07-18,NES5396,Milo,3,42.79,Wei Yong
2022-06-30,NES5397,KitKat,5,127.73,Hazim
2022-07-01,NES5398,KitKat,6,145.13,Amira
2022-06-26,NES5399,Lactogrow,10,115.62,Viknesh
2022-06-24,NES5400,Maggi,9,89.19,Amira
2022-07-13,NES5401,Koko Krunch,4,45.77,Wei Yong
2022-06-25,NES5402,Nescafé,6,72.98,John
2022-07-17,NES5403,Maggi,10,135.08,John
2022-07-24,NES5404,Milo,2,34.68,John
2022-07-13,NES5405,Milo,9,77.88,Viknesh
2022-07-04,NES5406,Nescafé,8,84.93,Viknesh
2022-07-13,NES5407,Maggi,7,38.72,Viknesh
2022-07-03,NES5408,Cerelac,5,137.61,Wei Yong
2022-07-05,NES5409,Milo,10,115.42,Hazim
2022-07-12,NES5410,Nescafé,4,87.86,John
2022-07-03,NES5411,Lactogrow,3,39.94,Viknesh
2022-07-02,NES5412,Nescafé,3,139.39,Amira
2022-07-14,NES5413,Nescafé,10,135.53,Hazim
2022-07-24,NES5414,Gold Cornflakes,7,47.28,Wei Yong
2022-07-03,NES5415,Maggi,10,146.89,Viknesh
2022-06-29,NES5416,Lactogrow,3,127.83,John
2022-06-26,NES5417,Nescafé,5,104.92,Hazim
2022-06-30,NES5418,Milo,4,140.97,Viknesh
2022-07-15,NES5419,Nescafé,7,137.93,John
2022-06-27,NES5420,Maggi,8,67.43,Wei Yong
2022-07-20,NES5421,Nestum,4,48.86,Amira
2022-07-11,NES5422,Koko Krunch,5,58.27,Hazim
2022-07-08,NES5423,KitKat,10,128.45,John
2022-07-07,NES5424,Milo,3,102.38,Hazim
2022-07-14,NES5425,Milo,3,41.18,Amira
2022-07-24,NES5426,Milo,9,38.87,Wei Yong
2022-07-03,NES5427,Nestum,7,148.04,Wei Yong
2022-07-02,NES5428,Gold Cornflakes,9,100.66,Wei Yong
2022-07-24,NES5429,Gold Cornflakes,7,59.68,Hazim
2022-07-09,NES5430,Nescafé,10,136.89,Wei Yong
2022-06-26,NES5431,Maggi,5,112.21,John
2022-07-01,NES5432,Nescafé,4,120.64,Viknesh
2022-07-02,NES5433,KitKat,1,130.81,Hazim
2022-06-29,NES5434,Maggi,8,91.81,Viknesh
2022-06-29,NES5435,Koko Krunch,9,133.15,Amira
2022-07-23,NES5436,KitKat,10,131.56,Amira
2022-06-30,NES5437,Nescafé,5,129.22,Wei Yong
2022-07-01,NES5438,Lactogrow,4,30.74,Amira
2022-07-07,NES5439,Gold Cornflakes,6,128.07,Amira
2022-07-14,NES5440,Maggi,2,136.92,John
2022-07-06,NES5441,Nescafé,2,65.49,Wei Yong
2022-07-15,NES5442,Gold Cornflakes,5,134.95,Amira
2022-07-14,NES5443,Maggi,4,33.85,Wei Yong
2022-07-04,NES5444,Maggi,1,40.35,Amira
2022-07-05,NES5445,Gold Cornflakes,10,145.07,Viknesh
2022-07-09,NES5446,Lactogrow,6,119.77,Wei Yong
2022-07-17,NES5447,Cerelac,3,115.99,John
2022-07-01,NES5448,Nescafé,5,77.77,Amira
2022-07-12,NES5449,Maggi,4,68.58,Amira
2022-07-07,NES5450,Nestum,8,93.69,Viknesh
2022-06-30,NES5451,Cerelac,7,132.4,Viknesh
2022-06-27,NES5452,KitKat,1,102.8,Amira
2022-07-16,NES5453,Nestum,9,113.96,Viknesh
2022-07-22,NES5454,Lactogrow,8,113.67,John
2022-07-06,NES5455,Nescafé,3,89.91,Wei Yong
2022-07-18,NES5456,Maggi,4,118.61,Viknesh
2022-07-20,NES5457,Nescafé,10,68.63,John
2022-06-30,NES5458,Milo,2,120.22,Viknesh
2022-06-27,NES5459,Maggi,7,117.1,Amira
2022-07-16,NES5460,Nescafé,1,39.42,Amira
2022-06-29,NES5461,Koko Krunch,6,105.79,Hazim
2022-06-24,NES5462,Maggi,6,95.84,Viknesh
2022-07-05,NES5463,Nescafé,6,90.5,Viknesh
2022-07-21,NES5464,Milo,10,82.97,John
2022-07-05,NES5465,Nestum,4,66.84,Wei Yong
2022-07-17,NES5466,Lactogrow,7,75.1,Amira
2022-07-16,NES5467,Koko Krunch,10,35.18,Wei Yong
2022-07-21,NES5468,Gold Cornflakes,8,76.87,John
2022-07-06,NES5469,Nescafé,8,31.11,Viknesh
2022-07-15,NES5470,Gold Cornflakes,8,46.13,Viknesh
2022-06-30,NES5471,Maggi,1,67.47,Wei Yong
2022-07-21,NES5472,KitKat,7,41.08,Hazim
2022-07-12,NES5473,KitKat,9,117.17,Hazim
2022-07-21,NES5474,Nescafé,10,141.07,Wei Yong
2022-07-08,NES5475,KitKat,3,81.59,Amira
2022-07-24,NES5476,Nestum,9,120.23,Hazim
2022-06-25,NES5477,Nestum,7,34.17,Amira
2022-07-19,NES5478,KitKat,10,72.72,Wei Yong
2022-07-14,NES5479,KitKat,6,129.96,Viknesh
2022-06-30,NES5480,Lactogrow,5,31.14,Hazim
2022-07-21,NES5481,Milo,6,73.35,Amira
2022-07-07,NES5482,Milo,8,32.05,Wei Yong
2022-06-26,NES5483,Milo,3,124.9,Amira
2022-07-01,NES5484,Koko Krunch,9,67.68,Viknesh
2022-07-06,NES5485,Gold Cornflakes,8,137.57,Amira
2022-07-08,NES5486,Gold Cornflakes,6,98.82,Viknesh
2022-07-13,NES5487,Maggi,6,33.14,Amira
2022-07-13,NES5488,Lactogrow,2,34.14,Wei Yong
2022-06-24,NES5489,Gold Cornflakes,10,78.54,Viknesh
2022-06-28,NES5490,Milo,8,45.63,Wei Yong
2022-07-19,NES5491,Koko Krunch,6,103.84,Amira
2022-07-23,NES5492,Maggi,10,80.41,John
2022-06-24,NES5493,KitKat,6,119.33,Viknesh
2022-06-30,NES5494,Gold Cornflakes,1,96.3,Hazim
2022-07-01,NES5495,Lactogrow,10,103.98,Hazim
2022-06-26,NES5496,Maggi,10,100.88,Amira
2022-06-27,NES5497,Koko Krunch,5,92.41,John
2022-07-22,NES5498,Milo,6,57.53,John
2022-07-18,NES5499,Nestum,10,145.58,Hazim
2022-07-18,NES5500,Nestum,3,37.46,Viknesh
2022-07-04,NES5501,Nescafé,7,143.51,Amira
2022-07-09,NES5502,Lactogrow,7,117.28,Wei Yong
2022-07-12,NES5503,Koko Krunch,10,73.23,Hazim
2022-07-09,NES5504,Milo,7,98.24,Hazim
2022-07-06,NES5505,Maggi,9,91.88,John
2022-07-20,NES5506,Maggi,8,65.7,John
2022-07-19,NES5507,KitKat,1,97.5,John
2022-06-24,NES5508,Koko Krunch,1,36.07,Hazim
2022-06-27,NES5509,Nescafé,5,61.12,Hazim
2022-07-01,NES5510,Cerelac,8,132.88,Viknesh
2022-06-30,NES5511,Milo,5,37.69,Hazim
2022-07-07,NES5512,Lactogrow,2,123.66,John
2022-07-12,NES5513,KitKat,6,117.1,John
2022-07-10,NES5514,Lactogrow,1,65.79,Amira
2022-07-07,NES5515,Lactogrow,7,105.97,Viknesh
2022-07-17,NES5516,Nescafé,2,56.7,Viknesh
2022-06-24,NES5517,Gold Cornflakes,2,38.86,Amira
2022-07-22,NES5518,Nestum,9,120.08,John
2022-07-13,NES5519,Lactogrow,2,64.49,Hazim
2022-07-05,NES5520,Gold Cornflakes,10,148.93,Amira
2022-07-10,NES5521,Cerelac,8,31.66,Amira
2022-06-25,NES5522,Lactogrow,5,64.15,Viknesh
2022-07-18,NES5523,Nestum,5,149.78,Wei Yong
2022-07-18,NES5524,KitKat,5,71.86,Hazim
2022-07-08,NES5525,Nescafé,1,74.02,Viknesh
2022-07-14,NES5526,KitKat,9,47.04,Hazim
2022-06-24,NES5527,KitKat,2,83.96,John
2022-07-19,NES5528,KitKat,10,54.66,John
2022-06-30,NES5529,Nescafé,7,64.52,Hazim
2022-07-15,NES5530,Koko Krunch,1,75.35,Wei Yong
2022-07-21,NES5531,Koko Krunch,6,90.3,John
2022-07-14,NES5532,Nescafé,8,101.74,Amira
2022-07-22,NES5533,Maggi,4,116.81,Wei Yong
2022-07-07,NES5534,Lactogrow,7,111.87,John
2022-07-12,NES5535,Gold Cornflakes,4,85.0,Wei Yong
2022-07-03,NES5536,Milo,3,100.6,John
2022-07-03,NES5537,Koko Krunch,9,75.11,Hazim
2022-06-30,NES5538,Koko Krunch,6,40.44,Wei Yong
2022-07-16,NES5539,Milo,5,40.97,Amira
2022-07-04,NES5540,Nescafé,5,89.42,Viknesh
2022-07-21,NES5541,Gold Cornflakes,7,74.62,John
2022-07-20,NES5542,Nestum,7,97.52,John
2022-07-05,NES5543,Lactogrow,1,74.28,Wei Yong
2022-07-09,NES5544,Lactogrow,5,96.54,Amira
2022-07-08,NES5545,Nestum,3,117.49,Hazim
2022-06-24,NES5546,Cerelac,5,73.1,Hazim
2022-07-12,NES5547,KitKat,8,136.8,Amira
2022-07-20,NES5548,KitKat,7,71.04,John
2022-07-05,NES5549,Cerelac,2,36.3,Viknesh
2022-06-26,NES5550,Lactogrow,3,70.45,Viknesh
2022-06-30,NES5551,Maggi,4,64.18,Hazim
2022-07-13,NES5552,Nestum,10,90.33,Wei Yong
2022-07-01,NES5553,Koko Krunch,2,87.93,John
2022-07-21,NES5554,Gold Cornflakes,10,54.82,Amira
2022-07-20,NES5555,Nescafé,5,133.28,Amira
2022-07-03,NES5556,Nestum,5,132.6,John
2022-07-09,NES5557,Milo,2,103.21,Hazim
2022-07-06,NES5558,KitKat,1,129.49,John
2022-07-16,NES5559,Lactogrow,1,126.42,Viknesh
2022-06-25,NES5560,Koko Krunch,2,127.63,Amira
2022-06-27,NES5561,Milo,7,65.59,Hazim
2022-07-18,NES5562,Maggi,6,145.31,Wei Yong
2022-07-13,NES5563,Nestum,7,91.8,Viknesh
2022-07-15,NES5564,Maggi,9,101.82,Amira
2022-07-03,NES5565,Milo,5,146.34,Amira
2022-07-17,NES5566,Milo,9,136.3,John
2022-07-17,NES5567,Nescafé,1,58.94,John
2022-07-24,NES5568,Gold Cornflakes,7,132.84,John
2022-07-03,NES5569,Nestum,7,100.41,John
2022-06-29,NES5570,Nestum,1,95.31,Amira
2022-06-25,NES5571,KitKat,5,74.73,Hazim
2022-06-25,NES5572,Nescafé,1,75.21,Viknesh
2022-07-18,NES5573,Koko Krunch,10,105.08,Hazim
2022-07-19,NES5574,Maggi,4,120.63,John
2022-07-10,NES5575,Maggi,4,132.03,Hazim
2022-07-23,NES5576,KitKat,7,82.24,John
2022-07-24,NES5577,Milo,2,42.49,Viknesh
2022-07-10,NES5578,Lactogrow,4,133.67,Amira
2022-07-12,NES5579,Nestum,10,93.43,Amira
2022-07-24,NES5580,Nestum,9,47.97,Wei Yong
2022-06-28,NES5581,KitKat,4,110.74,Hazim
2022-06-25,NES5582,Koko Krunch,10,115.15,Viknesh
2022-07-04,NES5583,Lactogrow,5,54.88,Hazim
2022-07-10,NES5584,Nestum,10,149.65,Hazim
2022-07-11,NES5585,Koko Krunch,10,84.24,Wei Yong
2022-07-13,NES5586,Koko Krunch,1,40.23,Amira
2022-07-23,NES5587,Koko Krunch,5,142.58,Hazim
2022-06-27,NES5588,Lactogrow,4,91.97,Wei Yong
2022-06-30,NES5589,Milo,3,114.99,John
2022-07-13,NES5590,Milo,1,112.6,Viknesh
2022-07-16,NES5591,Nescafé,6,43.75,Hazim
2022-06-30,NES5592,Cerelac,1,71.93,Viknesh
2022-07-01,NES5593,Gold Cornflakes,8,146.49,Amira
2022-07-18,NES5594,Gold Cornflakes,3,130.0,Wei Yong
2022-07-20,NES5595,KitKat,10,83.12,Viknesh
2022-07-23,NES5596,Cerelac,9,111.87,Hazim
2022-07-09,NES5597,Cerelac,9,121.58,Hazim
2022-07-05,NES5598,Cerelac,3,108.49,Hazim
2022-07-03,NES5599,Cerelac,4,30.98,Amira
2022-07-22,NES5600,Koko Krunch,1,82.57,Amira
2022-06-24,NES5601,Koko Krunch,9,123.32,Amira
2022-07-17,NES5602,Nestum,9,132.13,Hazim
2022-07-03,NES5603,Nestum,10,58.04,Hazim
2022-07-01,NES5604,Gold Cornflakes,4,32.42,Viknesh
2022-07-03,NES5605,Cerelac,4,55.59,Hazim
2022-06-28,NES5606,Gold Cornflakes,4,94.81,John
2022-06-25,NES5607,Cerelac,1,85.71,John
2022-07-07,NES5608,Koko Krunch,3,53.48,Wei Yong
2022-07-14,NES5609,Nestum,1,67.42,Viknesh
2022-06-30,NES5610,Milo,4,57.77,Amira
2022-06-29,NES5611,Nestum,2,121.18,Hazim
2022-07-01,NES5612,Nescafé,6,147.06,Wei Yong
2022-06-30,NES5613,Koko Krunch,3,117.6,Viknesh
2022-07-20,NES5614,Nestum,1,66.55,Wei Yong
2022-07-11,NES5615,Koko Krunch,3,42.54,John
2022-06-30,NES5616,Gold Cornflakes,8,133.47,Viknesh
2022-07-06,NES5617,Koko Krunch,6,125.61,Amira
2022-07-24,NES5618,Koko Krunch,8,67.01,Hazim
2022-07-10,NES5619,Koko Krunch,7,49.6,Amira
2022-07-23,NES5620,Gold Cornflakes,2,69.01,Hazim
2022-07-21,NES5621,Koko Krunch,8,44.23,John
2022-07-15,NES5622,Nescafé,10,52.42,Viknesh
2022-07-06,NES5623,Cerelac,3,33.59,Amira
2022-07-02,NES5624,Gold Cornflakes,8,126.32,Wei Yong
2022-06-30,NES5625,Milo,8,70.61,John
2022-06-26,NES5626,Nestum,1,70.75,Viknesh
2022-07-11,NES5627,Nestum,6,41.87,John
2022-07-13,NES5628,Koko Krunch,6,73.19,Wei Yong
2022-07-23,NES5629,Nescafé,8,56.78,Amira
2022-07-06,NES5630,Cerelac,3,138.7,Wei Yong
2022-06-26,NES5631,Cerelac,2,59.83,Viknesh
2022-07-10,NES5632,Koko Krunch,8,145.52,Wei Yong
2022-07-15,NES5633,Koko Krunch,8,141.53,Amira
2022-07-21,NES5634,Milo,9,55.77,Wei Yong
2022-06-29,NES5635,Milo,10,129.42,Wei Yong
2022-07-10,NES5636,Gold Cornflakes,2,57.89,Viknesh
2022-07-06,NES5637,Maggi,2,140.68,Amira
2022-06-28,NES5638,Koko Krunch,9,127.07,Amira
2022-07-21,NES5639,Maggi,2,107.95,Viknesh
2022-07-16,NES5640,Milo,5,52.11,Wei Yong
2022-07-01,NES5641,Nestum,6,145.44,Wei Yong
2022-07-06,NES5642,Koko Krunch,4,72.4,Amira
2022-07-11,NES5643,Milo,9,91.23,Amira
2022-06-25,NES5644,Gold Cornflakes,2,36.71,Hazim
2022-07-08,NES5645,Cerelac,9,78.24,Viknesh
2022-07-17,NES5646,Cerelac,2,54.71,Amira
2022-07-08,NES5647,Nescafé,5,74.66,John
2022-07-19,NES5648,Koko Krunch,10,31.49,Viknesh
2022-07-09,NES5649,Gold Cornflakes,10,37.98,Viknesh
2022-07-03,NES5650,KitKat,3,87.88,Wei Yong
2022-07-17,NES5651,Koko Krunch,1,120.13,Amira
2022-07-07,NES5652,Nescafé,9,148.16,Wei Yong
2022-06-28,NES5653,KitKat,7,106.37,Viknesh
2022-07-05,NES5654,Milo,5,69.95,Wei Yong
2022-07-12,NES5655,Nescafé,5,86.31,Hazim
2022-07-22,NES5656,Maggi,8,95.55,Wei Yong
2022-07-24,NES5657,Koko Krunch,5,91.05,John
2022-07-07,NES5658,Koko Krunch,1,136.23,Hazim
2022-07-14,NES5659,Lactogrow,2,72.15,Amira
2022-07-11,NES5660,Milo,3,45.71,John
2022-07-09,NES5661,Nescafé,7,80.39,Hazim
2022-07-08,NES5662,Nestum,6,80.01,Viknesh
2022-07-12,NES5663,Nescafé,2,92.79,John
2022-06-25,NES5664,KitKat,6,68.48,Viknesh
2022-07-24,NES5665,Cerelac,9,113.31,Hazim
2022-06-28,NES5666,Koko Krunch,8,66.33,Hazim
2022-07-13,NES5667,KitKat,10,59.24,John
2022-06-25,NES5668,Nescafé,7,133.46,Hazim
2022-07-03,NES5669,Gold Cornflakes,4,111.89,Amira
2022-07-23,NES5670,Cerelac,3,117.95,Wei Yong
2022-07-20,NES5671,Milo,6,46.09,Wei Yong
2022-06-30,NES5672,KitKat,1,140.07,Amira
2022-07-15,NES5673,Milo,4,133.11,Hazim
2022-07-22,NES5674,KitKat,6,32.14,Amira
2022-07-19,NES5675,Cerelac,5,52.1,Amira
2022-07-05,NES5676,Lactogrow,7,62.29,Wei Yong
2022-07-23,NES5677,Koko Krunch,10,62.13,Hazim
2022-07-11,NES5678,Cerelac,2,129.43,John
2022-07-13,NES5679,Koko Krunch,6,57.2,John
2022-07-22,NES5680,Nestum,1,125.55,John
2022-07-19,NES5681,Maggi,5,91.92,Hazim
2022-06-25,NES5682,Gold Cornflakes,9,95.43,John
2022-06-24,NES5683,Nestum,6,135.11,Viknesh
2022-07-12,NES5684,Milo,6,85.44,Hazim
2022-06-24,NES5685,Koko Krunch,2,119.35,Hazim
2022-07-04,NES5686,Nescafé,4,111.42,Amira
2022-06-24,NES5687,Maggi,2,73.13,Viknesh
2022-06-30,NES5688,Lactogrow,5,77.34,John
2022-07-09,NES5689,Milo,3,36.23,John
2022-06-29,NES5690,Lactogrow,4,87.74,Amira
2022-07-09,NES5691,Koko Krunch,5,75.7,Viknesh
2022-06-30,NES5692,Nescafé,10,107.39,Amira
2022-07-17,NES5693,Nescafé,2,61.63,Hazim
2022-07-22,NES5694,Koko Krunch,8,76.3,John
2022-07-10,NES5695,KitKat,2,120.4,Viknesh
2022-06-29,NES5696,Milo,4,89.71,Viknesh
2022-07-18,NES5697,Maggi,8,128.24,Wei Yong
2022-06-27,NES5698,Cerelac,1,91.58,Amira
2022-07-20,NES5699,Koko Krunch,3,110.62,Viknesh
2022-07-19,NES5700,Nestum,1,36.3,Amira
2022-06-28,NES5701,Koko Krunch,5,98.77,John
2022-07-07,NES5702,Koko Krunch,1,63.32,Amira
2022-07-24,NES5703,Milo,3,86.64,Viknesh
2022-06-27,NES5704,Nestum,8,116.07,Wei Yong
2022-07-24,NES5705,Nestum,4,78.86,Wei Yong
2022-06-29,NES5706,Milo,5,92.53,Amira
2022-07-16,NES5707,Lactogrow,1,93.68,Hazim
2022-06-24,NES5708,Gold Cornflakes,7,88.04,Wei Yong
2022-06-26,NES5709,Maggi,7,57.85,Viknesh
2022-06-26,NES5710,Cerelac,5,45.53,Viknesh
2022-07-12,NES5711,Nescafé,10,131.95,Amira
2022-06-26,NES5712,Lactogrow,5,119.88,Amira
2022-07-04,NES5713,Nestum,1,75.43,Wei Yong
2022-06-24,NES5714,Lactogrow,3,110.4,Amira
2022-07-07,NES5715,Nescafé,7,96.08,Viknesh
2022-07-03,NES5716,Gold Cornflakes,2,101.93,John
2022-07-23,NES5717,Nestum,7,128.91,John
2022-07-03,NES5718,Lactogrow,3,141.86,Amira
2022-07-03,NES5719,Milo,10,61.28,John
2022-07-06,NES5720,Koko Krunch,4,109.01,John
2022-07-01,NES5721,Lactogrow,2,148.2,Wei Yong
2022-07-23,NES5722,Cerelac,8,147.44,Hazim
2022-07-12,NES5723,KitKat,2,77.47,John
2022-06-30,NES5724,Koko Krunch,4,147.88,Hazim
2022-06-26,NES5725,Lactogrow,3,86.97,Amira
2022-07-22,NES5726,KitKat,6,124.71,Amira
2022-07-11,NES5727,Nescafé,9,38.66,Viknesh
2022-07-14,NES5728,Maggi,8,85.3,Viknesh
2022-07-15,NES5729,KitKat,2,85.83,Hazim
2022-07-05,NES5730,Milo,10,74.61,Amira
2022-07-10,NES5731,Nestum,3,117.24,Hazim
2022-06-27,NES5732,Nestum,5,34.99,Hazim
2022-07-21,NES5733,Nestum,6,143.45,John
2022-06-26,NES5734,Nescafé,4,41.4,Hazim
2022-07-07,NES5735,Maggi,7,68.49,Hazim
2022-07-10,NES5736,Cerelac,2,87.15,Viknesh
2022-06-27,NES5737,Maggi,5,145.08,Wei Yong
2022-07-13,NES5738,Lactogrow,8,139.64,Viknesh
2022-07-20,NES5739,Gold Cornflakes,6,63.86,Amira
2022-07-12,NES5740,Milo,6,131.0,Wei Yong
2022-07-04,NES5741,KitKat,10,62.37,John
2022-07-14,NES5742,Koko Krunch,9,55.45,John
2022-06-28,NES5743,Nestum,3,67.0,Hazim
2022-06-28,NES5744,Nescafé,10,37.36,Viknesh
2022-06-28,NES5745,Cerelac,6,63.5,Amira
2022-07-11,NES5746,Koko Krunch,4,35.09,John
2022-07-05,NES5747,Nescafé,8,42.33,Wei Yong
2022-07-08,NES5748,Cerelac,7,112.57,Viknesh
2022-07-02,NES5749,KitKat,8,64.99,Amira
2022-07-12,NES5750,Nestum,10,37.15,Wei Yong
2022-07-02,NES5751,Nestum,7,60.17,Amira
2022-07-14,NES5752,Gold Cornflakes,10,33.95,Viknesh
2022-07-22,NES5753,Lactogrow,7,90.91,Viknesh
2022-06-24,NES5754,KitKat,2,33.55,Amira
2022-07-18,NES5755,KitKat,3,98.54,Hazim
2022-07-23,NES5756,Cerelac,10,103.27,John
2022-07-15,NES5757,Lactogrow,4,58.41,Hazim
2022-07-05,NES5758,Cerelac,8,35.92,Hazim
2022-07-16,NES5759,Maggi,9,52.85,Viknesh
2022-06-30,NES5760,Milo,5,50.94,Hazim
2022-07-19,NES5761,KitKat,1,117.83,John
2022-07-06,NES5762,Maggi,6,134.07,Amira
2022-07-09,NES5763,Nescafé,9,31.44,John
2022-07-07,NES5764,Milo,3,147.28,Viknesh
2022-07-21,NES5765,Koko Krunch,5,86.48,Amira
2022-07-14,NES5766,Milo,1,89.94,Viknesh
2022-07-14,NES5767,Koko Krunch,2,82.84,Viknesh
2022-07-03,NES5768,Cerelac,8,59.19,John
2022-07-14,NES5769,KitKat,9,95.65,Amira
2022-07-02,NES5770,Gold Cornflakes,5,31.81,Hazim
2022-06-26,NES5771,Maggi,3,41.64,Hazim
2022-06-28,NES5772,Cerelac,3,103.19,Wei Yong
2022-06-27,NES5773,Nescafé,8,132.55,Wei Yong
2022-07-21,NES5774,Maggi,4,51.85,Amira
2022-07-14,NES5775,Nestum,4,59.34,Hazim
2022-07-03,NES5776,Lactogrow,8,99.47,Wei Yong
2022-07-02,NES5777,Maggi,9,120.95,Amira
2022-06-24,NES5778,Lactogrow,4,47.0,Wei Yong
2022-06-24,NES5779,KitKat,5,111.36,Wei Yong
2022-07-14,NES5780,Gold Cornflakes,6,35.71,Amira
2022-07-07,NES5781,Nestum,8,65.85,Amira
2022-07-22,NES5782,KitKat,6,90.59,John
2022-07-04,NES5783,Lactogrow,8,133.79,Amira
2022-07-11,NES5784,Nescafé,9,109.16,Hazim
2022-06-29,NES5785,Gold Cornflakes,9,109.5,Viknesh
2022-07-22,NES5786,Nescafé,1,40.57,Hazim
2022-07-01,NES5787,Lactogrow,1,36.17,Amira
2022-07-05,NES5788,Nescafé,3,44.31,Amira
2022-07-06,NES5789,Lactogrow,10,31.66,Amira
2022-07-14,NES5790,Nestum,2,75.22,Viknesh
2022-07-07,NES5791,Gold Cornflakes,4,41.39,John
2022-07-23,NES5792,Lactogrow,7,91.31,John
2022-06-30,NES5793,Lactogrow,9,68.28,Amira
2022-06-30,NES5794,Cerelac,5,70.79,John
